user_ID,subscription_type,monthly_revenue,join_date,last_payment_date,country,age,gender,device
1559,Premium,12,16-09-22,3/7/2023,Australia,30,Male,Tablet
1560,Basic,12,12/9/2022,7/7/2023,Germany,39,Female,Smart TV
1561,Premium,14,12/9/2022,6/7/2023,France,41,Male,Laptop
1562,Basic,12,29-08-22,5/7/2023,Brazil,27,Male,Smartphone
1563,Standard,15,25-08-22,3/7/2023,Mexico,42,Male,Laptop
1564,Standard,11,15-08-22,6/7/2023,Spain,45,Female,Tablet
1565,Basic,10,11/8/2022,7/7/2023,Italy,36,Female,Smart TV
1566,Premium,12,10/8/2022,6/7/2023,Spain,35,Male,Laptop
1567,Basic,13,26-07-22,4/7/2023,Spain,38,Male,Smartphone
1568,Standard,14,19-07-22,6/7/2023,United States,41,Female,Smart TV
1569,Premium,10,17-07-22,6/7/2023,Canada,43,Male,Tablet
1570,Basic,13,17-07-22,6/7/2023,United States,44,Male,Tablet
1571,Basic,10,17-07-22,4/7/2023,United States,35,Male,Tablet
1572,Basic,13,11/7/2022,6/7/2023,Canada,39,Male,Laptop
1573,Standard,15,7/7/2022,5/7/2023,United Kingdom,43,Male,Smart TV
1574,Premium,10,7/7/2022,6/7/2023,Australia,36,Male,Smart TV
1575,Basic,11,8/7/2022,5/7/2023,Germany,49,Female,Laptop
1576,Basic,12,6/7/2022,8/7/2023,France,29,Female,Smartphone
1577,Premium,10,3/7/2022,4/7/2023,Brazil,45,Male,Tablet
1578,Standard,11,30-06-22,6/7/2023,Mexico,44,Female,Laptop
1579,Standard,11,27-06-22,4/7/2023,Spain,40,Female,Smart TV
1580,Basic,15,26-06-22,8/7/2023,Italy,51,Female,Smart TV
1581,Premium,15,27-06-22,5/7/2023,Spain,30,Female,Smart TV
1582,Standard,14,28-06-22,8/7/2023,Spain,50,Male,Smart TV
1583,Basic,12,30-06-22,6/7/2023,United States,39,Male,Tablet
1584,Standard,11,2/7/2022,7/7/2023,Canada,51,Male,Tablet
1585,Premium,10,5/7/2022,5/7/2023,United States,42,Male,Laptop
1586,Basic,12,11/7/2022,7/7/2023,United States,34,Female,Tablet
1587,Premium,12,18-07-22,6/7/2023,Canada,28,Male,Tablet
1588,Standard,15,25-07-22,7/7/2023,United Kingdom,43,Male,Tablet
1589,Basic,11,28-07-22,6/7/2023,Australia,27,Female,Tablet
1590,Standard,13,5/8/2022,8/7/2023,Germany,49,Female,Smart TV
1591,Premium,14,9/8/2022,5/7/2023,France,35,Female,Laptop
1592,Basic,10,14-08-22,6/7/2023,Brazil,34,Male,Tablet
1593,Standard,14,15-08-22,5/7/2023,Mexico,28,Male,Smartphone
1594,Premium,15,16-08-22,7/7/2023,Spain,49,Female,Tablet
1595,Basic,12,25-08-22,4/7/2023,Italy,51,Female,Tablet
1596,Premium,13,27-08-22,6/7/2023,Spain,36,Male,Laptop
1597,Basic,13,6/9/2022,6/7/2023,Spain,37,Male,Smart TV
1598,Standard,11,8/9/2022,7/7/2023,United States,48,Male,Laptop
1599,Standard,13,13-09-22,4/7/2023,Canada,45,Female,Smart TV
1600,Basic,11,15-09-22,6/7/2023,United States,39,Male,Tablet
1601,Premium,14,19-09-22,5/7/2023,United States,39,Male,Smartphone
1602,Basic,15,22-09-22,7/7/2023,Canada,46,Female,Smart TV
1603,Standard,13,24-09-22,6/7/2023,United Kingdom,30,Female,Smartphone
1604,Premium,10,30-09-22,6/7/2023,Australia,32,Female,Smartphone
1605,Basic,11,3/10/2022,5/7/2023,Germany,39,Male,Laptop
1606,Premium,15,8/10/2022,7/7/2023,France,35,Female,Smartphone
1607,Basic,15,9/10/2022,7/7/2023,Brazil,41,Female,Smartphone
1608,Standard,11,12/10/2022,8/7/2023,Mexico,32,Female,Smart TV
1609,Standard,14,15-10-22,6/7/2023,Spain,41,Female,Smart TV
1610,Basic,14,17-10-22,6/7/2023,Italy,36,Female,Smart TV
1611,Premium,15,19-10-22,7/7/2023,Spain,49,Male,Laptop
1612,Basic,11,22-10-22,9/7/2023,Spain,30,Female,Smartphone
1613,Standard,15,23-10-22,6/7/2023,United States,40,Female,Smartphone
1614,Premium,13,27-10-22,7/7/2023,Canada,46,Female,Tablet
1615,Basic,11,28-10-22,6/7/2023,United States,30,Female,Smart TV
1616,Premium,10,1/11/2022,8/7/2023,United States,48,Male,Laptop
1617,Basic,11,4/11/2022,5/7/2023,Canada,50,Male,Tablet
1618,Standard,11,5/11/2022,6/7/2023,United Kingdom,27,Male,Smart TV
1619,Standard,14,4/11/2022,7/7/2023,Australia,51,Female,Laptop
1620,Basic,11,5/11/2022,7/7/2023,Germany,38,Male,Smartphone
1621,Premium,10,4/11/2022,5/7/2023,France,39,Male,Laptop
1622,Basic,12,5/11/2022,5/7/2023,Brazil,45,Female,Smart TV
1623,Standard,12,3/11/2022,6/7/2023,Mexico,29,Male,Laptop
1624,Premium,13,31-10-22,7/7/2023,Spain,35,Male,Smartphone
1625,Basic,10,26-10-22,4/7/2023,Italy,51,Female,Smart TV
1626,Premium,11,16-10-22,6/7/2023,Spain,51,Male,Smart TV
1627,Basic,15,16-10-22,7/7/2023,Spain,42,Female,Smartphone
1628,Standard,13,17-09-22,6/7/2023,United States,48,Female,Laptop
1629,Standard,14,12/9/2022,4/7/2023,Canada,40,Male,Smart TV
1630,Basic,13,13-09-22,7/7/2023,United States,39,Male,Smart TV
1631,Premium,14,9/9/2022,7/7/2023,United States,44,Male,Laptop
1632,Basic,14,3/9/2022,6/7/2023,Canada,27,Female,Laptop
1633,Standard,11,31-08-22,5/7/2023,United Kingdom,35,Male,Tablet
1634,Premium,14,25-08-22,7/7/2023,Australia,45,Male,Smart TV
1635,Basic,12,15-08-22,7/7/2023,Germany,33,Male,Tablet
1636,Premium,10,16-08-22,7/7/2023,France,32,Female,Smart TV
1637,Basic,11,28-07-22,5/7/2023,Brazil,51,Female,Laptop
1638,Standard,10,28-07-22,6/7/2023,Mexico,40,Female,Tablet
1639,Standard,15,22-07-22,6/7/2023,Spain,47,Male,Laptop
1640,Basic,13,19-07-22,6/7/2023,Italy,42,Male,Smart TV
1641,Premium,10,16-07-22,6/7/2023,Spain,41,Male,Tablet
1642,Basic,12,15-07-22,9/7/2023,Spain,43,Male,Tablet
1643,Standard,11,16-07-22,5/7/2023,United States,42,Female,Tablet
1644,Premium,14,9/7/2022,6/7/2023,Canada,28,Male,Smartphone
1645,Basic,12,7/7/2022,5/7/2023,United States,40,Female,Laptop
1646,Basic,15,7/7/2022,9/7/2023,United States,46,Female,Tablet
1647,Basic,11,6/7/2022,5/7/2023,Canada,39,Female,Laptop
1648,Standard,15,30-06-22,6/7/2023,United Kingdom,41,Female,Smartphone
1649,Premium,15,27-06-22,5/7/2023,Australia,30,Male,Tablet
1650,Basic,14,28-06-22,8/7/2023,Germany,32,Male,Tablet
1651,Basic,14,28-06-22,6/7/2023,France,38,Male,Smart TV
1652,Premium,11,29-06-22,8/7/2023,Brazil,38,Male,Tablet
1653,Standard,13,1/7/2022,6/7/2023,Mexico,32,Male,Smartphone
1654,Standard,14,3/7/2022,7/7/2023,Spain,27,Male,Tablet
1655,Basic,15,4/7/2022,6/7/2023,Italy,50,Female,Tablet
1656,Premium,10,10/7/2022,7/7/2023,Spain,30,Male,Smartphone
1657,Standard,11,23-07-22,6/7/2023,Spain,49,Male,Smartphone
1658,Basic,11,24-07-22,7/7/2023,United States,32,Female,Laptop
1659,Standard,14,26-07-22,6/7/2023,Canada,35,Male,Smartphone
1660,Premium,12,7/8/2022,8/7/2023,United States,44,Male,Tablet
1661,Basic,13,10/8/2022,5/7/2023,United States,49,Female,Laptop
1662,Premium,13,14-08-22,6/7/2023,Canada,39,Male,Smartphone
1663,Standard,12,16-08-22,6/7/2023,United Kingdom,38,Female,Smartphone
1664,Basic,10,20-08-22,8/7/2023,Australia,38,Female,Laptop
1665,Standard,11,25-08-22,5/7/2023,Germany,37,Male,Smartphone
1666,Premium,11,28-08-22,7/7/2023,France,28,Male,Laptop
1667,Basic,11,5/9/2022,6/7/2023,Brazil,49,Male,Tablet
1668,Standard,13,8/9/2022,8/7/2023,Mexico,33,Female,Tablet
1669,Premium,10,14-09-22,5/7/2023,Spain,48,Male,Tablet
1670,Basic,13,16-09-22,6/7/2023,Italy,34,Male,Tablet
1671,Premium,13,19-09-22,6/7/2023,Spain,39,Female,Smartphone
1672,Basic,15,23-09-22,7/7/2023,Spain,30,Male,Tablet
1673,Standard,10,29-09-22,7/7/2023,United States,37,Male,Tablet
1674,Standard,10,2/10/2022,6/7/2023,Canada,38,Male,Smart TV
1675,Basic,12,8/10/2022,5/7/2023,United States,42,Female,Laptop
1676,Premium,15,9/10/2022,7/7/2023,United States,35,Female,Laptop
1677,Basic,14,11/10/2022,8/7/2023,Canada,30,Male,Tablet
1678,Standard,15,14-10-22,9/7/2023,United Kingdom,48,Female,Smart TV
1679,Premium,14,16-10-22,6/7/2023,Australia,48,Male,Tablet
1680,Basic,13,18-10-22,7/7/2023,Germany,32,Male,Laptop
1681,Premium,15,22-10-22,7/7/2023,France,27,Male,Smart TV
1682,Basic,10,23-10-22,9/7/2023,Brazil,48,Female,Laptop
1683,Standard,12,26-10-22,6/7/2023,Mexico,33,Male,Laptop
1684,Standard,13,27-10-22,7/7/2023,Spain,28,Male,Smartphone
1685,Basic,15,31-10-22,7/7/2023,Italy,46,Male,Laptop
1686,Premium,11,1/11/2022,8/7/2023,Spain,40,Male,Laptop
1687,Basic,13,3/11/2022,5/7/2023,Spain,49,Male,Smartphone
1688,Standard,14,4/11/2022,6/7/2023,United States,41,Female,Tablet
1689,Premium,13,5/11/2022,7/7/2023,Canada,38,Male,Tablet
1690,Basic,13,5/11/2022,7/7/2023,United States,42,Female,Laptop
1691,Premium,13,5/11/2022,5/7/2023,United States,27,Female,Smart TV
1692,Basic,12,5/11/2022,6/7/2023,Canada,41,Female,Tablet
1693,Standard,13,3/11/2022,7/7/2023,United Kingdom,41,Female,Tablet
1694,Standard,11,27-10-22,7/7/2023,Australia,49,Male,Laptop
1695,Basic,14,24-10-22,4/7/2023,Germany,28,Female,Smartphone
1696,Premium,13,17-10-22,7/7/2023,France,44,Male,Laptop
1697,Basic,11,6/10/2022,7/7/2023,Brazil,47,Female,Tablet
1698,Standard,12,18-09-22,6/7/2023,Mexico,29,Male,Tablet
1699,Premium,10,17-09-22,4/7/2023,Spain,31,Female,Laptop
1700,Basic,12,13-09-22,8/7/2023,Italy,28,Female,Smart TV
1701,Premium,15,9/9/2022,7/7/2023,Spain,32,Male,Smart TV
1702,Basic,12,2/9/2022,7/7/2023,Spain,43,Male,Smartphone
1703,Standard,13,1/9/2022,6/7/2023,United States,48,Male,Smart TV
1704,Standard,10,16-08-22,7/7/2023,Canada,28,Male,Laptop
1705,Basic,14,17-08-22,7/7/2023,United States,31,Female,Tablet
1706,Premium,15,29-07-22,7/7/2023,United States,47,Male,Laptop
1707,Basic,13,28-07-22,6/7/2023,Canada,39,Female,Smartphone
1708,Standard,13,25-07-22,7/7/2023,United Kingdom,35,Male,Smartphone
1709,Premium,10,26-07-22,6/7/2023,Australia,42,Female,Smartphone
1710,Basic,11,17-07-22,7/7/2023,Germany,30,Male,Smart TV
1711,Premium,14,16-07-22,6/7/2023,France,34,Male,Smartphone
1712,Basic,11,17-07-22,9/7/2023,Brazil,35,Male,Smartphone
1713,Standard,12,16-07-22,6/7/2023,Mexico,31,Female,Tablet
1714,Standard,14,16-07-22,7/7/2023,Spain,36,Female,Tablet
1715,Basic,14,12/7/2022,6/7/2023,Italy,31,Female,Laptop
1716,Premium,11,10/7/2022,9/7/2023,Spain,32,Male,Smart TV
1717,Basic,10,8/7/2022,7/7/2023,Spain,46,Female,Smartphone
1718,Standard,15,29-06-22,7/7/2023,United States,30,Male,Tablet
1719,Premium,12,29-06-22,6/7/2023,Canada,46,Male,Laptop
1720,Basic,12,28-06-22,8/7/2023,United States,44,Female,Tablet
1721,Basic,12,29-06-22,6/7/2023,United States,34,Male,Tablet
1722,Basic,13,1/7/2022,8/7/2023,Canada,31,Male,Tablet
1723,Standard,13,2/7/2022,6/7/2023,United Kingdom,34,Male,Smart TV
1724,Premium,12,4/7/2022,8/7/2023,Australia,28,Male,Laptop
1725,Basic,10,8/7/2022,7/7/2023,Germany,36,Female,Smartphone
1726,Basic,14,20-07-22,9/7/2023,France,48,Female,Laptop
1727,Premium,13,23-07-22,6/7/2023,Brazil,40,Male,Smartphone
1728,Standard,15,26-07-22,7/7/2023,Mexico,35,Male,Smartphone
1729,Standard,11,30-07-22,7/7/2023,Spain,41,Male,Laptop
1730,Basic,10,8/8/2022,8/7/2023,Italy,28,Female,Smartphone
1731,Premium,12,13-08-22,5/7/2023,Spain,37,Male,Tablet
1732,Standard,12,14-08-22,7/7/2023,Spain,33,Male,Smartphone
1733,Basic,15,16-08-22,6/7/2023,United States,27,Female,Tablet
1734,Standard,14,19-08-22,8/7/2023,Canada,35,Male,Tablet
1735,Premium,10,27-08-22,6/7/2023,United States,27,Male,Smartphone
1736,Basic,15,4/9/2022,7/7/2023,United States,29,Female,Smartphone
1737,Premium,12,5/9/2022,6/7/2023,Canada,28,Female,Laptop
1738,Standard,12,13-09-22,8/7/2023,United Kingdom,33,Female,Smartphone
1739,Basic,10,16-09-22,5/7/2023,Australia,35,Female,Smartphone
1740,Standard,15,18-09-22,6/7/2023,Germany,37,Female,Laptop
1741,Premium,12,20-09-22,6/7/2023,France,31,Male,Smartphone
1742,Basic,13,29-09-22,7/7/2023,Brazil,27,Male,Laptop
1743,Standard,11,30-09-22,8/7/2023,Mexico,48,Male,Tablet
1744,Premium,15,4/10/2022,10/7/2023,Spain,30,Female,Smart TV
1745,Basic,14,8/10/2022,7/7/2023,Italy,45,Male,Tablet
1746,Premium,14,10/10/2022,7/7/2023,Spain,28,Male,Smart TV
1747,Basic,12,12/10/2022,8/7/2023,Spain,30,Female,Laptop
1748,Standard,15,14-10-22,10/7/2023,United States,48,Male,Smartphone
1749,Standard,10,16-10-22,7/7/2023,Canada,37,Female,Laptop
1750,Basic,15,21-10-22,7/7/2023,United States,28,Female,Smartphone
1751,Premium,14,23-10-22,7/7/2023,United States,43,Female,Tablet
1752,Basic,10,25-10-22,9/7/2023,Canada,36,Male,Laptop
1753,Standard,15,26-10-22,6/7/2023,United Kingdom,47,Male,Laptop
1754,Premium,10,29-10-22,7/7/2023,Australia,42,Male,Smart TV
1755,Basic,15,31-10-22,7/7/2023,Germany,50,Male,Laptop
1756,Premium,13,2/11/2022,8/7/2023,France,41,Male,Tablet
1757,Basic,13,3/11/2022,5/7/2023,Brazil,43,Male,Laptop
1758,Standard,13,5/11/2022,7/7/2023,Mexico,35,Male,Laptop
1759,Standard,10,6/11/2022,7/7/2023,Spain,51,Male,Smart TV
1760,Basic,15,6/11/2022,7/7/2023,Italy,35,Male,Tablet
1761,Premium,10,7/11/2022,5/7/2023,Spain,37,Male,Smart TV
1762,Basic,10,4/11/2022,6/7/2023,Spain,28,Female,Smartphone
1763,Standard,14,2/11/2022,7/7/2023,United States,32,Female,Smartphone
1764,Premium,13,27-10-22,7/7/2023,Canada,37,Female,Tablet
1765,Basic,11,18-10-22,5/7/2023,United States,37,Female,Tablet
1766,Premium,12,7/10/2022,8/7/2023,United States,34,Female,Smart TV
1767,Basic,15,4/10/2022,7/7/2023,Canada,30,Female,Tablet
1768,Standard,14,17-09-22,7/7/2023,United Kingdom,35,Male,Tablet
1769,Standard,14,15-09-22,6/7/2023,Australia,41,Female,Laptop
1770,Basic,13,10/9/2022,8/7/2023,Germany,50,Female,Tablet
1771,Premium,11,9/9/2022,8/7/2023,France,48,Female,Laptop
1772,Basic,12,9/9/2022,8/7/2023,Brazil,29,Male,Smart TV
1773,Standard,12,7/9/2022,6/7/2023,Mexico,37,Male,Tablet
1774,Premium,15,8/9/2022,8/7/2023,Spain,36,Female,Tablet
1775,Basic,15,14-08-22,7/7/2023,Italy,45,Male,Tablet
1776,Premium,15,6/8/2022,8/7/2023,Spain,27,Female,Smart TV
1777,Basic,12,6/8/2022,6/7/2023,Spain,31,Female,Tablet
1778,Standard,11,29-07-22,9/7/2023,United States,42,Female,Tablet
1779,Standard,15,28-07-22,6/7/2023,Canada,43,Female,Smartphone
1780,Basic,13,24-07-22,7/7/2023,United States,43,Male,Smart TV
1781,Premium,15,22-07-22,6/7/2023,United States,35,Female,Laptop
1782,Basic,13,19-07-22,10/7/2023,Canada,51,Male,Laptop
1783,Standard,13,17-07-22,7/7/2023,United Kingdom,42,Female,Smartphone
1784,Premium,13,16-07-22,7/7/2023,Australia,36,Male,Tablet
1785,Basic,13,13-07-22,7/7/2023,Germany,50,Female,Tablet
1786,Premium,15,14-07-22,9/7/2023,France,43,Female,Laptop
1787,Basic,11,7/7/2022,7/7/2023,Brazil,28,Male,Laptop
1788,Standard,10,6/7/2022,9/7/2023,Mexico,48,Female,Smart TV
1789,Standard,14,30-06-22,7/7/2023,Spain,47,Female,Tablet
1790,Basic,12,30-06-22,9/7/2023,Italy,31,Male,Smart TV
1791,Premium,14,1/7/2022,6/7/2023,Spain,45,Male,Laptop
1792,Basic,15,2/7/2022,9/7/2023,Spain,45,Female,Tablet
1793,Standard,14,3/7/2022,6/7/2023,United States,42,Female,Smart TV
1794,Premium,12,6/7/2022,8/7/2023,Canada,36,Female,Tablet
1795,Basic,14,7/7/2022,7/7/2023,United States,32,Male,Smart TV
1796,Basic,10,15-07-22,9/7/2023,United States,50,Male,Tablet
1797,Basic,14,17-07-22,6/7/2023,Canada,39,Male,Smart TV
1798,Standard,10,26-07-22,8/7/2023,United Kingdom,51,Male,Smartphone
1799,Premium,14,5/8/2022,7/7/2023,Australia,49,Female,Tablet
1800,Basic,14,12/8/2022,9/7/2023,Germany,42,Male,Tablet
1801,Basic,12,14-08-22,6/7/2023,France,46,Male,Tablet
1802,Premium,12,15-08-22,7/7/2023,Brazil,30,Male,Smartphone
1803,Standard,10,18-08-22,7/7/2023,Mexico,48,Male,Smart TV
1804,Standard,12,21-08-22,9/7/2023,Spain,40,Female,Laptop
1805,Basic,10,4/9/2022,6/7/2023,Italy,50,Female,Smart TV
1806,Premium,15,5/9/2022,7/7/2023,Spain,49,Female,Laptop
1807,Standard,11,8/9/2022,7/7/2023,Spain,37,Male,Smartphone
1808,Basic,12,15-09-22,8/7/2023,United States,43,Male,Laptop
1809,Standard,15,17-09-22,6/7/2023,Canada,40,Female,Tablet
1810,Premium,14,19-09-22,9/7/2023,United States,27,Male,Laptop
1811,Basic,10,23-09-22,6/7/2023,United States,47,Male,Smart TV
1812,Premium,11,26-09-22,8/7/2023,Canada,50,Male,Smartphone
1813,Standard,12,30-09-22,8/7/2023,United Kingdom,31,Female,Smartphone
1814,Basic,10,7/10/2022,10/7/2023,Australia,33,Male,Smartphone
1815,Standard,13,9/10/2022,7/7/2023,Germany,42,Female,Tablet
1816,Premium,14,12/10/2022,7/7/2023,France,51,Female,Laptop
1817,Basic,12,13-10-22,8/7/2023,Brazil,43,Female,Smartphone
1818,Standard,15,14-10-22,10/7/2023,Mexico,45,Female,Smart TV
1819,Premium,13,19-10-22,7/7/2023,Spain,48,Female,Tablet
1820,Basic,14,20-10-22,7/7/2023,Italy,48,Female,Smart TV
1821,Premium,12,22-10-22,8/7/2023,Spain,30,Male,Smartphone
1822,Basic,15,24-10-22,9/7/2023,Spain,29,Female,Tablet
1823,Standard,10,28-10-22,6/7/2023,United States,28,Male,Tablet
1824,Standard,12,30-10-22,8/7/2023,Canada,46,Female,Laptop
1825,Basic,13,1/11/2022,8/7/2023,United States,45,Male,Smart TV
1826,Premium,12,3/11/2022,8/7/2023,United States,30,Male,Tablet
1827,Basic,13,4/11/2022,6/7/2023,Canada,44,Female,Laptop
1828,Standard,14,5/11/2022,7/7/2023,United Kingdom,46,Male,Laptop
1829,Premium,13,6/11/2022,8/7/2023,Australia,36,Female,Tablet
1830,Basic,12,7/11/2022,8/7/2023,Germany,27,Female,Smartphone
1831,Premium,14,5/11/2022,5/7/2023,France,43,Male,Laptop
1832,Basic,11,5/11/2022,9/7/2023,Brazil,48,Female,Smartphone
1833,Standard,12,6/11/2022,8/7/2023,Mexico,36,Female,Smartphone
1834,Standard,10,3/11/2022,7/7/2023,Spain,44,Male,Smart TV
1835,Basic,11,22-10-22,6/7/2023,Italy,41,Female,Tablet
1836,Premium,12,22-10-22,9/7/2023,Spain,29,Female,Smart TV
1837,Basic,13,15-10-22,9/7/2023,Spain,28,Female,Smartphone
1838,Standard,11,24-09-22,7/7/2023,United States,36,Female,Smartphone
1839,Premium,15,15-09-22,6/7/2023,Canada,36,Female,Smart TV
1840,Basic,14,15-09-22,8/7/2023,United States,40,Male,Laptop
1841,Premium,11,12/9/2022,8/7/2023,United States,35,Female,Tablet
1842,Basic,14,12/9/2022,9/7/2023,Canada,34,Female,Smartphone
1843,Standard,10,11/9/2022,7/7/2023,United Kingdom,46,Male,Laptop
1844,Standard,14,11/9/2022,8/7/2023,Australia,47,Female,Smart TV
1845,Basic,12,16-08-22,7/7/2023,Germany,32,Female,Smartphone
1846,Premium,13,12/8/2022,8/7/2023,France,45,Male,Smartphone
1847,Basic,10,2/8/2022,7/7/2023,Brazil,31,Female,Smartphone
1848,Standard,11,1/8/2022,10/7/2023,Mexico,49,Male,Laptop
1849,Premium,11,29-07-22,7/7/2023,Spain,33,Female,Smartphone
1850,Basic,12,28-07-22,8/7/2023,Italy,30,Male,Smartphone
1851,Premium,11,25-07-22,8/7/2023,Spain,48,Female,Laptop
1852,Basic,14,20-07-22,10/7/2023,Spain,49,Female,Tablet
1853,Standard,13,16-07-22,8/7/2023,United States,43,Male,Laptop
1854,Standard,14,16-07-22,8/7/2023,Canada,46,Female,Laptop
1855,Basic,12,15-07-22,7/7/2023,United States,33,Male,Smartphone
1856,Premium,15,13-07-22,9/7/2023,United States,31,Female,Smartphone
1857,Basic,13,6/7/2022,7/7/2023,Canada,44,Female,Smart TV
1858,Standard,10,3/7/2022,9/7/2023,United Kingdom,34,Male,Smart TV
1859,Premium,15,4/7/2022,7/7/2023,Australia,41,Male,Laptop
1860,Basic,10,3/7/2022,9/7/2023,Germany,42,Male,Laptop
1861,Premium,15,3/7/2022,7/7/2023,France,38,Female,Laptop
1862,Basic,13,4/7/2022,10/7/2023,Brazil,31,Female,Tablet
1863,Standard,11,5/7/2022,6/7/2023,Mexico,35,Female,Smartphone
1864,Standard,15,7/7/2022,8/7/2023,Spain,32,Male,Smartphone
1865,Basic,15,8/7/2022,7/7/2023,Italy,39,Male,Smartphone
1866,Premium,12,13-07-22,10/7/2023,Spain,42,Male,Laptop
1867,Basic,11,15-07-22,6/7/2023,Spain,31,Male,Tablet
1868,Standard,14,1/8/2022,8/7/2023,United States,38,Male,Tablet
1869,Premium,13,11/8/2022,8/7/2023,Canada,48,Male,Smart TV
1870,Basic,14,13-08-22,9/7/2023,United States,29,Male,Tablet
1871,Basic,10,15-08-22,6/7/2023,United States,43,Female,Smart TV
1872,Basic,13,16-08-22,8/7/2023,Canada,49,Female,Smartphone
1873,Standard,14,18-08-22,8/7/2023,United Kingdom,50,Male,Smartphone
1874,Premium,14,25-08-22,9/7/2023,Australia,50,Male,Smartphone
1875,Basic,14,29-08-22,6/7/2023,Germany,51,Male,Smart TV
1876,Basic,11,4/9/2022,9/7/2023,France,29,Male,Tablet
1877,Premium,11,13-09-22,7/7/2023,Brazil,50,Female,Smartphone
1878,Standard,12,14-09-22,8/7/2023,Mexico,39,Female,Tablet
1879,Standard,10,17-09-22,6/7/2023,Spain,27,Female,Smart TV
1880,Basic,15,18-09-22,10/7/2023,Italy,29,Male,Smart TV
1881,Premium,15,23-09-22,7/7/2023,Spain,28,Male,Tablet
1882,Standard,11,27-09-22,8/7/2023,Spain,46,Male,Smartphone
1883,Basic,14,4/10/2022,8/7/2023,United States,50,Female,Tablet
1884,Standard,12,9/10/2022,11/7/2023,Canada,33,Female,Tablet
1885,Premium,14,10/10/2022,7/7/2023,United States,32,Female,Tablet
1886,Basic,12,11/10/2022,8/7/2023,United States,38,Male,Smart TV
1887,Premium,13,13-10-22,9/7/2023,Canada,49,Male,Smart TV
1888,Standard,12,15-10-22,10/7/2023,United Kingdom,50,Male,Laptop
1889,Basic,13,20-10-22,7/7/2023,Australia,37,Female,Laptop
1890,Standard,15,21-10-22,8/7/2023,Germany,33,Female,Laptop
1891,Premium,11,23-10-22,9/7/2023,France,33,Female,Tablet
1892,Basic,15,25-10-22,9/7/2023,Brazil,46,Male,Smartphone
1893,Standard,10,27-10-22,7/7/2023,Mexico,28,Male,Smartphone
1894,Premium,11,30-10-22,8/7/2023,Spain,33,Male,Tablet
1895,Basic,15,1/11/2022,9/7/2023,Italy,45,Male,Laptop
1896,Premium,14,2/11/2022,9/7/2023,Spain,43,Male,Laptop
1897,Basic,11,4/11/2022,6/7/2023,Spain,49,Female,Smartphone
1898,Standard,13,6/11/2022,7/7/2023,United States,41,Female,Tablet
1899,Standard,14,7/11/2022,9/7/2023,Canada,39,Female,Smartphone
1900,Basic,14,6/11/2022,8/7/2023,United States,45,Female,Smartphone
1901,Premium,15,7/11/2022,6/7/2023,United States,38,Male,Tablet
1902,Basic,15,7/11/2022,10/7/2023,Canada,30,Male,Smart TV
1903,Standard,12,3/11/2022,8/7/2023,United Kingdom,27,Female,Smart TV
1904,Premium,15,3/11/2022,8/7/2023,Australia,36,Female,Smartphone
1905,Basic,15,31-10-22,6/7/2023,Germany,36,Female,Tablet
1906,Premium,11,28-10-22,9/7/2023,France,28,Male,Tablet
1907,Basic,10,28-09-22,9/7/2023,Brazil,45,Female,Smartphone
1908,Standard,15,19-09-22,9/7/2023,Mexico,41,Male,Smartphone
1909,Standard,12,16-09-22,8/7/2023,Spain,29,Male,Smart TV
1910,Basic,15,17-09-22,8/7/2023,Italy,35,Male,Smartphone
1911,Premium,12,17-09-22,8/7/2023,Spain,36,Female,Smart TV
1912,Basic,11,15-09-22,9/7/2023,Spain,41,Male,Laptop
1913,Standard,11,14-09-22,8/7/2023,United States,46,Male,Tablet
1914,Premium,11,14-09-22,8/7/2023,Canada,46,Female,Tablet
1915,Basic,10,13-09-22,8/7/2023,United States,42,Male,Smartphone
1916,Premium,13,13-08-22,8/7/2023,United States,40,Male,Tablet
1917,Basic,14,12/8/2022,8/7/2023,Canada,32,Female,Tablet
1918,Standard,11,7/8/2022,10/7/2023,United Kingdom,34,Female,Smartphone
1919,Standard,11,7/8/2022,9/7/2023,Australia,27,Female,Smart TV
1920,Basic,11,4/8/2022,8/7/2023,Germany,38,Male,Laptop
1921,Premium,14,24-07-22,8/7/2023,France,34,Female,Laptop
1922,Basic,13,18-07-22,10/7/2023,Brazil,28,Male,Tablet
1923,Standard,12,17-07-22,8/7/2023,Mexico,48,Male,Smartphone
1924,Premium,13,17-07-22,9/7/2023,Spain,42,Female,Laptop
1925,Basic,10,14-07-22,8/7/2023,Italy,37,Female,Smart TV
1926,Premium,11,6/7/2022,10/7/2023,Spain,28,Female,Tablet
1927,Basic,13,7/7/2022,8/7/2023,Spain,43,Female,Smart TV
1928,Standard,10,7/7/2022,11/7/2023,United States,44,Female,Smart TV
1929,Standard,12,8/7/2022,7/7/2023,Canada,33,Female,Smartphone
1930,Basic,13,7/7/2022,9/7/2023,United States,36,Male,Smart TV
1931,Premium,14,8/7/2022,7/7/2023,United States,27,Male,Tablet
1932,Basic,11,9/7/2022,11/7/2023,Canada,41,Male,Tablet
1933,Standard,14,9/7/2022,7/7/2023,United Kingdom,32,Male,Smart TV
1934,Premium,12,9/7/2022,8/7/2023,Australia,36,Female,Laptop
1935,Basic,12,12/7/2022,7/7/2023,Germany,36,Female,Tablet
1936,Premium,13,15-07-22,10/7/2023,France,36,Male,Laptop
